pressure,ws,output
2e-08,-1.666666666666666e-05,False
0.06666668,5.8333333333333346e-05,False
0.0416666825,5.8333333333333346e-05,False
0.06666668,0.0,False
0.1583333375,-8.333333333333334e-05,False
0.10000001000000001,-5e-05,False
0.1583333375,8.333333333333333e-05,False
2e-08,-5e-05,False
0.0416666825,9.166666666666667e-05,False
2e-08,8.333333333333337e-06,True
0.183333335,9.166666666666667e-05,False
0.06666668,-1.666666666666666e-05,False
0.025000017500000003,0.0,False
0.2,-1.666666666666666e-05,False
0.06666668,-4.166666666666667e-05,False
0.0750000125,9.166666666666667e-05,False
2e-08,-7.500000000000001e-05,False
0.05000001500000001,-6.666666666666667e-05,False
0.11666667500000001,-2.4999999999999998e-05,False
0.10833334250000001,4.166666666666667e-05,False
0.05833334750000001,-0.0001,False
0.1750000025,8.333333333333337e-06,False
0.06666668,-7.500000000000001e-05,False
0.06666668,-8.333333333333334e-05,False
0.06666668,7.5e-05,False
0.0750000125,8.333333333333333e-05,False
0.033333350000000005,-5.833333333333333e-05,False
0.10833334250000001,-7.500000000000001e-05,False
0.1250000075,-2.4999999999999998e-05,False
0.083333345,-1.666666666666666e-05,False
0.2,0.0,False
0.1750000025,6.666666666666668e-05,False
0.10000001000000001,-1.666666666666666e-05,False
0.1750000025,-2.4999999999999998e-05,False
0.1916666675,2.4999999999999998e-05,False
0.2,-5e-05,False
0.10000001000000001,-3.3333333333333335e-05,False
0.083333345,7.5e-05,False
0.0916666775,-0.0001,False
0.1416666725,-5.833333333333333e-05,False
0.1916666675,5.000000000000001e-05,False
0.0083333525,7.5e-05,False
0.1750000025,-3.3333333333333335e-05,False
2e-08,5.000000000000001e-05,True
2e-08,-5.833333333333333e-05,False
0.10833334250000001,1.666666666666666e-05,False
0.11666667500000001,-3.3333333333333335e-05,False
0.1916666675,-2.4999999999999998e-05,False
0.025000017500000003,4.166666666666667e-05,False
0.16666667,-5.833333333333333e-05,False
0.016666685,-2.4999999999999998e-05,False
0.033333350000000005,-3.3333333333333335e-05,False
0.10833334250000001,6.666666666666668e-05,False
2e-08,-8.333333333333337e-06,False
2e-08,-3.3333333333333335e-05,False
0.05833334750000001,-8.333333333333334e-05,False
0.0750000125,-0.0001,False
0.16666667,-1.666666666666666e-05,False
0.150000005,-8.333333333333334e-05,False
0.1250000075,-4.166666666666667e-05,False
0.05000001500000001,2.4999999999999998e-05,False
0.06666668,1.666666666666666e-05,False
0.1750000025,1.666666666666666e-05,False
0.150000005,8.333333333333337e-06,False
0.0750000125,8.333333333333337e-06,False
0.06666668,8.333333333333333e-05,False
0.033333350000000005,8.333333333333333e-05,False
0.16666667,6.666666666666668e-05,False
0.05833334750000001,-6.666666666666667e-05,False
0.183333335,-5.833333333333333e-05,False
0.0083333525,4.166666666666667e-05,False
0.1250000075,5.8333333333333346e-05,False
0.0750000125,-5e-05,False
0.1250000075,-5.833333333333333e-05,False
0.150000005,-8.333333333333337e-06,False
2e-08,1.666666666666666e-05,True
0.1416666725,9.166666666666667e-05,False
0.11666667500000001,9.166666666666667e-05,False
0.06666668,8.333333333333337e-06,False
0.1750000025,-5e-05,False
0.11666667500000001,5.000000000000001e-05,False
2e-08,8.333333333333333e-05,True
0.05833334750000001,0.0,False
0.183333335,5.8333333333333346e-05,False
0.13333334,-8.333333333333337e-06,False
0.0416666825,-9.166666666666667e-05,False
0.150000005,-0.0001,False
0.1250000075,0.0,False
0.0916666775,-1.666666666666666e-05,False
0.183333335,-7.500000000000001e-05,False
