pmax,ws,output
0.653234693877551,-2.0408163265306112e-06,True
0.7552244897959183,9.591836734693878e-05,True
0.3880612244897959,-1.0204081632653056e-05,True
0.4084591836734694,-5.510204081632653e-05,True
0.6736326530612244,-3.4693877551020405e-05,True
0.10248979591836735,8.775510204081634e-05,True
0.7756224489795918,-5.510204081632653e-05,True
1.0,9.591836734693878e-05,True
0.7960204081632652,7.142857142857145e-05,True
1.0,-5.510204081632653e-05,True
0.612438775510204,-7.142857142857143e-05,True
0.24527551020408161,0.0001,True
0.10248979591836735,0.0001,True
0.2860714285714286,-3.4693877551020405e-05,True
0.24527551020408161,9.591836734693878e-05,True
0.653234693877551,1.8367346938775515e-05,True
0.4492551020408163,4.6938775510204086e-05,True
0.7960204081632652,6.734693877551023e-05,True
0.061693877551020404,7.959183673469389e-05,True
0.08209183673469388,-6.326530612244899e-05,False
0.9796020408163264,-3.877551020408163e-05,True
0.8980102040816326,0.0001,True
0.8572142857142856,-6.326530612244899e-05,True
0.5920408163265305,6.122448979591847e-06,True
0.22487755102040816,8.367346938775511e-05,True
0.4288571428571428,-9.591836734693878e-05,True
0.8368163265306122,-9.183673469387756e-05,True
0.8980102040816326,6.122448979591847e-06,True
0.7552244897959183,2.6530612244897973e-05,True
0.8572142857142856,-0.0001,True
0.49005102040816323,9.591836734693878e-05,True
0.49005102040816323,6.3265306122449e-05,True
0.4696530612244898,-2.2448979591836724e-05,True
0.8572142857142856,-8.36734693877551e-05,True
0.6328367346938775,1.4285714285714292e-05,True
0.4288571428571428,-4.2857142857142856e-05,True
0.5716428571428571,1.8367346938775515e-05,True
0.3268673469387755,-5.918367346938775e-05,True
0.2860714285714286,-7.142857142857143e-05,True
0.612438775510204,-9.183673469387756e-05,True
0.5104489795918367,-5.918367346938775e-05,True
0.2656734693877551,8.775510204081634e-05,True
0.5308469387755101,-2.2448979591836724e-05,True
0.7960204081632652,-1.83673469387755e-05,True
0.4492551020408163,0.0001,True
0.4084591836734694,6.734693877551023e-05,True
0.02089795918367347,1.4285714285714292e-05,False
0.5512448979591836,-1.4285714285714279e-05,True
0.4696530612244898,-7.959183673469388e-05,True
0.08209183673469388,-3.061224489795918e-05,False
0.8776122448979591,-5.510204081632653e-05,True
0.8164183673469387,2.6530612244897973e-05,True
0.5104489795918367,9.591836734693878e-05,True
0.653234693877551,-7.142857142857143e-05,True
0.306469387755102,-8.775510204081632e-05,False
0.16368367346938775,3.469387755102042e-05,True
0.12288775510204081,-1.0204081632653056e-05,True
0.5512448979591836,-5.918367346938775e-05,True
0.4696530612244898,5.918367346938778e-05,True
0.3880612244897959,6.3265306122449e-05,True
0.7960204081632652,4.6938775510204086e-05,True
0.612438775510204,-9.591836734693878e-05,True
0.9388061224489795,1.4285714285714292e-05,True
0.8776122448979591,6.3265306122449e-05,True
0.10248979591836735,-6.734693877551021e-05,False
0.959204081632653,7.142857142857145e-05,True
0.9796020408163264,7.142857142857145e-05,True
0.5716428571428571,0.0001,True
0.347265306122449,8.367346938775511e-05,True
0.6736326530612244,-2.653061224489796e-05,True
0.8980102040816326,3.877551020408164e-05,True
0.2860714285714286,-6.326530612244899e-05,True
0.8776122448979591,7.959183673469389e-05,True
0.8368163265306122,-6.734693877551021e-05,True
0.4288571428571428,-1.4285714285714279e-05,True
0.3676632653061224,-5.918367346938775e-05,True
0.5308469387755101,1.8367346938775515e-05,True
0.9388061224489795,5.102040816326531e-05,True
0.2656734693877551,3.877551020408164e-05,True
0.4084591836734694,-9.183673469387756e-05,True
0.1432857142857143,-6.326530612244899e-05,False
0.04129591836734694,-2.653061224489796e-05,False
