Setting constant concentration for Diatoms @ 20
Setting constant concentration for HAB @ 20
No initial condition for this pressure gradient --> using default!
Using initial condition from initial_condition/initial_condition-pressure=2.00e-07.csv
Total time = 346.168000
         233408533 function calls (232510377 primitive calls) in 371.927 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       18    0.000    0.000    0.000    0.000 function_base.py:1320(_diff_dispatcher)
        1    0.000    0.000    0.000    0.000 argparse.py:1362(_ActionsContainer)
        2    0.000    0.000    0.000    0.000 blocks.py:219(_can_consolidate)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:94(__new__)
        1    0.000    0.000    0.000    0.000 websocket.py:752(_PerMessageDeflateDecompressor)
        1    0.000    0.000    0.000    0.000 _version.py:14(NumpyVersion)
       12    0.000    0.000    0.000    0.000 nputils.py:177(_create_method)
        6    0.000    0.000    0.000    0.000 utils.py:712(__init__)
        1    0.000    0.000    0.000    0.000 encoders.py:1(<module>)
       22    0.000    0.000    0.000    0.000 version.py:491(_parse_local_version)
        1    0.000    0.000    0.000    0.000 concat.py:398(_Concatenator)
       21    0.000    0.000    0.000    0.000 accessors.py:176(<lambda>)
        1    0.000    0.000    0.000    0.000 traceback.py:679(TracebackException)
        2    0.000    0.000    0.000    0.000 weakref.py:507(setdefault)
        1    0.000    0.000    0.000    0.000 h5netcdf_.py:96(H5NetCDFStore)
        2    0.000    0.000    0.000    0.000 weakref.py:414(__getitem__)
       10    0.000    0.000    0.000    0.000 _docstring.py:33(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:360(ZipInfo)
        1    0.000    0.000    0.000    0.000 core.py:5050(DelimitedList)
        2    0.000    0.000    0.000    0.000 core.py:6643(__setattr__)
        1    0.000    0.000    0.000    0.000 common.py:292(is_fsspec_url)
       22    0.000    0.000    0.000    0.000 core.py:3472(<genexpr>)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1381(TreeBuilder)
        1    0.000    0.000    0.000    0.000 _meta.py:47(SimplePath)
        1    0.000    0.000    0.000    0.000 __init__.py:322(PackagePath)
        1    0.000    0.000    0.000    0.000 _xlsxwriter.py:24(_XlsxStyler)
        1    0.000    0.000    0.000    0.000 events.py:169(AbstractServer)
        1    0.000    0.000    0.000    0.000 roperator.py:1(<module>)
        9    0.000    0.000    0.000    0.000 _base.py:3986(set_navigate)
        1    0.000    0.000    0.000    0.000 callbacks.py:10(Callback)
       11    0.000    0.000    0.000    0.000 helpers.py:246(<genexpr>)
        3    0.000    0.000    0.000    0.000 base.py:84(<genexpr>)
        1    0.000    0.000    0.000    0.000 streamplot.py:259(DomainMap)
        1    0.000    0.000    0.000    0.000 zip.py:15(Zip)
        1    0.000    0.000    0.000    0.000 _strptime.py:14(TimeRE)
        1    0.000    0.000    0.000    0.000 info.py:716(_TableBuilderAbstract)
        1    0.000    0.000    0.000    0.000 threading.py:277(__init__)
       17    0.000    0.000    0.000    0.000 times.py:959(__init__)
        1    0.000    0.000    0.000    0.000 registry.py:29(Backend)
        1    0.000    0.000    0.000    0.000 utils.py:442(FrozenDict)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_shake_128}
       16    0.000    0.000    0.000    0.000 legend.py:807(get_default_handler_map)
        3    0.000    0.000    0.000    0.000 six.py:85(_import_module)
       14    0.000    0.000    0.000    0.000 artist.py:1108(get_zorder)
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 template.py:594(_ApplyBlock)
        1    0.000    0.000    0.000    0.000 client.py:1452(HTTPSConnection)
       15    0.000    0.000    0.000    0.000 _mathtext.py:1022(shrink)
        2    0.000    0.000    0.000    0.000 version.py:94(__ge__)
        1    0.000    0.000    0.000    0.000 missing.py:63(BaseInterpolator)
        4    0.000    0.000    0.000    0.000 weakref.py:427(__setitem__)
        1    0.000    0.000    0.000    0.000 locks.py:467(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3225(ToolContainerBase)
        1    0.000    0.000    0.000    0.000 queue.py:258(_PySimpleQueue)
        1    0.000    0.000    0.000    0.000 routing.py:490(Matcher)
        1    0.000    0.000    0.000    0.000 httpclient.py:735(_RequestProxy)
        1    0.000    0.000    0.000    0.000 utils.py:709(Dispatch)
        1    0.000    0.000    0.000    0.000 units.py:108(ConversionInterface)
        1    0.000    0.000    0.000    0.000 _machar.py:17(MachAr)
        1    0.000    0.000    0.000    0.000 thread.py:121(ThreadPoolExecutor)
        1    0.000    0.000    0.000    0.000 {built-in method gc.isenabled}
        1    0.000    0.000    0.000    0.000 _json.py:226(Writer)
        1    0.000    0.000    0.000    0.000 _adapters.py:81(ChildPath)
        1    0.000    0.000    0.000    0.000 _tritools.py:11(TriAnalyzer)
        1    0.000    0.000    0.000    0.000 scheduler.py:1034(TaskGroup)
        1    0.000    0.000    0.000    0.000 worker_state_machine.py:348(Instruction)
        1    0.000    0.000    0.000    0.000 accessor.py:49(PandasDelegate)
        1    0.000    0.000    0.000    0.000 backend_tools.py:360(ToolQuit)
        1    0.000    0.000    0.000    0.000 string_arrow.py:598(ArrowStringArrayNumpySemantics)
        5    0.000    0.000    0.000    0.000 _tokenizer.py:143(read)
        1    0.000    0.000    0.000    0.000 util.py:185(Finalize)
        1    0.000    0.000    0.000    0.000 readers.py:1674(_check_file_or_buffer)
        4    0.000    0.000    0.000    0.000 __init__.py:167(__ge__)
        3    0.000    0.000    0.000    0.000 _util.py:34(register_writer)
        1    0.000    0.000    0.000    0.000 serializer.py:11(Serializer)
        1    0.000    0.000    0.000    0.000 _typing.py:308(ReadCsvBuffer)
        6    0.000    0.000    0.000    0.000 connection.py:838(<genexpr>)
        1    0.000    0.000    0.000    0.000 timeit.py:86(Timer)
        1    0.000    0.000    0.000    0.000 polar.py:498(_ThetaShift)
        1    0.000    0.000    0.000    0.000 base_parser.py:1123(_make_date_converter)
        4    0.000    0.000    0.000    0.000 backend_bases.py:1632(_draw)
        1    0.000    0.000    0.000    0.000 mock.py:2455(_ANY)
        1    0.000    0.000    0.000    0.000 version.py:420(major)
       14    0.000    0.000    0.000    0.000 typing.py:3013(<lambda>)
        1    0.000    0.000    0.000    0.000 collections.py:1972(_MeshData)
        1    0.000    0.000    0.000    0.000 backend_tools.py:830(ToolPan)
        1    0.000    0.000    0.000    0.000 ticker.py:159(_DummyAxis)
        1    0.000    0.000    0.000    0.000 progress.py:344(GroupTiming)
        1    0.000    0.000    0.000    0.000 unix_events.py:833(AbstractChildWatcher)
        8    0.000    0.000    0.000    0.000 config.py:875(inner)
        1    0.000    0.000    0.000    0.000 polar.py:748(_WedgeBbox)
        2    0.000    0.000    0.000    0.000 scale.py:702(get_scale_names)
        1    0.000    0.000    0.000    0.000 html.py:695(_LxmlFrameParser)
       22    0.000    0.000    0.000    0.000 backend_agg.py:277(option_image_nocomposite)
        1    0.000    0.000    0.000    0.000 netutil.py:401(DefaultExecutorResolver)
        1    0.000    0.000    0.000    0.000 traceback.py:248(FrameSummary)
        1    0.000    0.000    0.000    0.000 memory.py:11(InMemoryDataStore)
        1    0.000    0.000    0.000    0.000 _adapters.py:16(__getattr__)
        1    0.000    0.000    0.000    0.000 backend_tools.py:457(ToolViewsPositions)
        1    0.000    0.000    0.000    0.000 selectors.py:341(_PollLikeSelector)
        1    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.generic' objects}
        4    0.000    0.000    0.000    0.000 _weakrefset.py:72(__len__)
        1    0.000    0.000    0.000    0.000 spines.py:522(Spines)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
        1    0.000    0.000    0.000    0.000 web.py:2551(RedirectHandler)
        1    0.000    0.000    0.000    0.000 rrule.py:305(rrule)
        1    0.000    0.000    0.000    0.000 _adapters.py:12(__init__)
        1    0.000    0.000    0.000    0.000 _iotools.py:229(NameValidator)
        1    0.000    0.000    0.000    0.000 generic.py:586(_get_axis)
        4    0.000    0.000    0.000    0.000 transforms.py:292(p1)
        1    0.000    0.000    0.000    0.000 __init__.py:1353(Manager)
        1    0.000    0.000    0.000    0.000 base_parser.py:1426(_validate_parse_dates_arg)
        1    0.000    0.000    0.000    0.000 indexing.py:1651(PandasIndexingAdapter)
        1    0.000    0.000    0.000    0.000 weakref.py:105(remove)
        1    0.000    0.000    0.000    0.000 optimization.py:956(SubgraphCallable)
        1    0.000    0.000    0.000    0.000 xml.py:62(_XMLFrameParser)
        3    0.000    0.000    0.000    0.000 core.py:3293(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 worker_state_machine.py:3934(DeprecatedWorkerStateAttribute)
        1    0.000    0.000    0.000    0.000 six.py:205(load_module)
        1    0.000    0.000    0.000    0.000 __init__.py:1358(__init__)
        1    0.000    0.000    0.000    0.000 _exceptions.py:116(_ArrayMemoryError)
        1    0.000    0.000    0.000    0.000 _pslinux.py:824(__init__)
        1    0.000    0.000    0.000    0.000 accessor_dt.py:237(TimeAccessor)
        1    0.000    0.000    0.000    0.000 http1connection.py:773(HTTP1ServerConnection)
        1    0.000    0.000    0.000    0.000 zarr.py:66(ZarrArrayWrapper)
       13    0.000    0.000    0.000    0.000 backend_bases.py:1795(is_saving)
        1    0.000    0.000    0.000    0.000 main.py:57(TestProgram)
        1    0.000    0.000    0.000    0.000 transports.py:197(SubprocessTransport)
        1    0.000    0.000    0.000    0.000 _datasource.py:74(_FileOpeners)
        1    0.000    0.000    0.000    0.000 hmac.py:27(HMAC)
        1    0.000    0.000    0.000    0.000 dispatch.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cftime_offsets.py:102(BaseCFTimeOffset)
        1    0.000    0.000    0.000    0.000 ticker.py:2704(LogitLocator)
        1    0.000    0.000    0.000    0.000 progressbar.py:116(TextProgressBar)
        1    0.000    0.000    0.000    0.000 _stories.py:1(<module>)
        1    0.000    0.000    0.000    0.000 groupby.py:1773(DatasetGroupByBase)
        1    0.000    0.000    0.000    0.000 context.py:56(GlobalMethod)
        4    0.000    0.000    0.000    0.000 _base.py:1734(<genexpr>)
        1    0.000    0.000    0.000    0.000 invalid.py:1(<module>)
       32    0.000    0.000    0.000    0.000 dataclasses.py:1195(<genexpr>)
        2    0.000    0.000    0.000    0.000 results.py:436(__getattr__)
        1    0.000    0.000    0.000    0.000 console.py:1(<module>)
        1    0.000    0.000    0.000    0.000 iostream.py:84(StreamClosedError)
        1    0.000    0.000    0.000    0.000 pathlib.py:268(__init__)
        1    0.000    0.000    0.000    0.000 collections.py:1378(LineCollection)
        1    0.000    0.000    0.000    0.000 system_monitor.py:18(SystemMonitor)
        1    0.000    0.000    0.000    0.000 categorical.py:2774(CategoricalAccessor)
        1    0.000    0.000    0.000    0.000 polar.py:699(RadialAxis)
        1    0.000    0.000    0.000    0.000 layout_engine.py:27(LayoutEngine)
        2    0.000    0.000    0.000    0.000 rcsetup.py:858(validate_hist_bins)
        1    0.000    0.000    0.000    0.000 numbers.py:292(Rational)
        2    0.000    0.000    0.000    0.000 weakref.py:152(__contains__)
       29    0.000    0.000    0.000    0.000 worker_state_machine.py:3938(__init__)
        1    0.000    0.000    0.000    0.000 diskutils.py:36(WorkDir)
        1    0.000    0.000    0.000    0.000 _tokenizer.py:16(ParserSyntaxError)
        1    0.000    0.000    0.000    0.000 context.py:17(globalmethod)
        1    0.000    0.000    0.000    0.000 tz.py:201(tzlocal)
        1    0.000    0.000    0.000    0.000 groupby.py:490(UniqueGrouper)
        1    0.000    0.000    0.000    0.000 metrics.py:197(__init__)
        2    0.000    0.000    0.000    0.000 parse.py:119(_coerce_args)
        1    0.000    0.000    0.000    0.000 types.py:96(Alignable)
        1    0.000    0.000    0.000    0.000 sql.py:922(SQLTable)
        1    0.000    0.000    0.000    0.000 cm.py:83(__init__)
        1    0.000    0.000    0.000    0.000 netutil.py:496(ThreadedResolver)
        1    0.000    0.000    0.000    0.000 process.py:364(_ParentProcess)
        1    0.000    0.000    0.000    0.000 resample.py:1997(PeriodIndexResamplerGroupby)
        1    0.000    0.000    0.000    0.000 shared_docs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 describe.py:136(DataFrameDescriber)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 visitor.py:50(NodeTransformer)
        9    0.000    0.000    0.000    0.000 _base.py:4002(set_navigate_mode)
       10    0.000    0.000    0.000    0.000 rcsetup.py:374(validate_fontweight)
        1    0.000    0.000    0.000    0.000 pytables.py:2643(DataIndexableCol)
        1    0.000    0.000    0.000    0.000 core.py:5680(Group)
        1    0.000    0.000    0.000    0.000 ticker.py:198(Formatter)
        3    0.000    0.000    0.000    0.000 __init__.py:817(addFilter)
        1    0.000    0.000    0.000    0.000 bezier.py:189(BezierSegment)
        1    0.000    0.000    0.000    0.000 tz.py:328(_ttinfo)
        1    0.000    0.000    0.000    0.000 subprocess.py:126(CalledProcessError)
        2    0.000    0.000    0.000    0.000 weakref.py:121(_commit_removals)
        1    0.000    0.000    0.000    0.000 blockwise.py:182(BlockIndex)
        1    0.000    0.000    0.000    0.000 tcp.py:737(BaseTCPBackend)
        8    0.000    0.000    0.000    0.000 legend.py:1210(set_draggable)
        1    0.000    0.000    0.000    0.000 mock.py:2489(_Call)
        1    0.000    0.000    0.000    0.000 _concurrent_futures_thread.py:95(ThreadPoolExecutor)
        1    0.000    0.000    0.000    0.000 unix_events.py:1030(SafeChildWatcher)
        2    0.000    0.000    0.000    0.000 _itertools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 common.py:245(AttrAccessMixin)
        1    0.000    0.000    0.000    0.000 ticker.py:815(LogFormatter)
       13    0.000    0.000    0.000    0.000 _base.py:781(get_subplotspec)
        1    0.000    0.000    0.000    0.000 datatree_render.py:22(__init__)
        1    0.000    0.000    0.000    0.000 dates.py:1866(_SwitchableDateConverter)
        5    0.000    0.000    0.000    0.000 contextlib.py:471(_create_exit_wrapper)
        1    0.000    0.000    0.000    0.000 unix_events.py:1349(ThreadedChildWatcher)
       10    0.000    0.000    0.000    0.000 _pytesttester.py:76(__init__)
       16    0.000    0.000    0.000    0.000 fromnumeric.py:861(_sort_dispatcher)
        1    0.000    0.000    0.000    0.000 pydoc.py:1190(__init__)
        3    0.000    0.000    0.000    0.000 inspect.py:2240(parse_name)
        1    0.000    0.000    0.000    0.000 mock.py:395(_MockIter)
        2    0.000    0.000    0.000    0.000 legend_handler.py:319(__init__)
        1    0.000    0.000    0.000    0.000 _trirefine.py:47(UniformTriRefiner)
        2    0.000    0.000    0.000    0.000 __init__.py:75(register)
       26    0.000    0.000    0.000    0.000 shape_base.py:135(_atleast_3d_dispatcher)
       11    0.000    0.000    0.000    0.000 async_utils.py:12(async_variant)
        5    0.000    0.000    0.000    0.000 dataclasses.py:604(<genexpr>)
        1    0.000    0.000    0.000    0.000 managers.py:1850(from_blocks)
       16    0.000    0.000    0.000    0.000 shape_base.py:1257(<genexpr>)
       14    0.000    0.000    0.000    0.000 _common.py:9(__init__)
        1    0.000    0.000    0.000    0.000 tcp.py:597(BaseTCPListener)
        1    0.000    0.000    0.000    0.000 nodes.py:644(List)
        1    0.000    0.000    0.000    0.000 core.py:2589(MaskedIterator)
       10    0.000    0.000    0.000    0.000 <frozen codecs>:331(getstate)
        9    0.000    0.000    0.000    0.000 spines.py:545(__init__)
        1    0.000    0.000    0.000    0.000 httputil.py:563(HTTPConnection)
        1    0.000    0.000    0.000    0.000 netutil.py:420(DefaultLoopResolver)
        2    0.000    0.000    0.000    0.000 weakref.py:147(__len__)
        1    0.000    0.000    0.000    0.000 _mathtext.py:2409(end_group)
       14    0.000    0.000    0.000    0.000 mock.py:1986(<genexpr>)
        1    0.000    0.000    0.000    0.000 indexing.py:32(GroupByIndexingMixin)
        1    0.000    0.000    0.000    0.000 dviread.py:65(Text)
        1    0.000    0.000    0.000    0.000 _tight_bbox.py:1(<module>)
        1    0.000    0.000    0.000    0.000 weakref.py:585(__call__)
        1    0.000    0.000    0.000    0.000 plugin.py:33(SchedulerPlugin)
       15    0.000    0.000    0.000    0.000 Image.py:519(size)
        1    0.000    0.000    0.000    0.000 arrayprint.py:905(FloatingFormat)
        1    0.000    0.000    0.000    0.000 multiprocessing.py:53(RemoteException)
        9    0.000    0.000    0.000    0.000 enum.py:1411(<lambda>)
       20    0.000    0.000    0.000    0.000 Image.py:523(mode)
        1    0.000    0.000    0.000    0.000 bccache.py:188(FileSystemBytecodeCache)
        1    0.000    0.000    0.000    0.000 string.py:57(Template)
        3    0.000    0.000    0.000    0.000 markers.py:517(_half_fill)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1367(StructuredVoidFormat)
        1    0.000    0.000    0.000    0.000 pyplot.py:200(install_repl_displayhook)
        1    0.000    0.000    0.000    0.000 case.py:1423(_SubTest)
        1    0.000    0.000    0.000    0.000 types.py:550(FloatRange)
        1    0.000    0.000    0.000    0.000 ssl.py:394(_ASN1Object)
        1    0.000    0.000    0.000    0.000 integer.py:221(Int32Dtype)
       16    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:79(<genexpr>)
       23    0.000    0.000    0.000    0.000 _mathtext.py:1019(get_kerning)
        1    0.000    0.000    0.000    0.000 rolling.py:1466(RollingAndExpandingMixin)
        5    0.000    0.000    0.000    0.000 _common.py:862(get_procfs_path)
        1    0.000    0.000    0.000    0.000 progressbar.py:341(MultiProgressWidget)
        2    0.000    0.000    0.000    0.000 ssl.py:560(options)
        1    0.000    0.000    0.000    0.000 worker_state_machine.py:439(TaskFinishedMsg)
        6    0.000    0.000    0.000    0.000 reduction.py:43(register)
        1    0.000    0.000    0.000    0.000 ops.py:208(Op)
        1    0.000    0.000    0.000    0.000 _util.py:18(DeferredError)
        3    0.000    0.000    0.000    0.000 index_tricks.py:320(__init__)
        1    0.000    0.000    0.000    0.000 ws.py:108(WSHandlerComm)
        1    0.000    0.000    0.000    0.000 core.py:173(AsyncTaskGroup)
       18    0.000    0.000    0.000    0.000 ticker.py:257(_set_locator)
        1    0.000    0.000    0.000    0.000 groupby.py:348(Grouper)
        1    0.000    0.000    0.000    0.000 streams.py:315(StreamWriter)
        1    0.000    0.000    0.000    0.000 pytables.py:532(PyTablesExpr)
        1    0.000    0.000    0.000    0.000 argparse.py:892(BooleanOptionalAction)
        9    0.000    0.000    0.000    0.000 {method '__array_prepare__' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 nodes.py:684(Keyword)
        1    0.000    0.000    0.000    0.000 connection.py:364(Connection)
        1    0.000    0.000    0.000    0.000 accessor.py:37(SparseAccessor)
        1    0.000    0.000    0.000    0.000 core.py:903(_MaskedUnaryOperation)
       17    0.000    0.000    0.000    0.000 strings.py:52(__init__)
        1    0.000    0.000    0.000    0.000 func.py:11(Func)
        1    0.000    0.000    0.000    0.000 nodes.py:670(Pair)
        1    0.000    0.000    0.000    0.000 colors.py:2278(LightSource)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1103(_resolve_filename)
        1    0.000    0.000    0.000    0.000 __init__.py:99(version_info)
        1    0.000    0.000    0.000    0.000 socketserver.py:640(_Threads)
        1    0.000    0.000    0.000    0.000 mock.py:1110(CallableMixin)
        1    0.000    0.000    0.000    0.000 platform.py:799(_Processor)
        1    0.000    0.000    0.000    0.000 integer.py:235(UInt8Dtype)
        1    0.000    0.000    0.000    0.000 _common.py:127(_TZifHeader)
        1    0.000    0.000    0.000    0.000 socket.py:664(SocketIO)
        2    0.000    0.000    0.000    0.000 types.py:76(resolve_bases)
        1    0.000    0.000    0.000    0.000 ImageSequence.py:24(Iterator)
        1    0.000    0.000    0.000    0.000 utils.py:434(_postinit)
        1    0.000    0.000    0.000    0.000 frequencies.py:105(_CFTimeFrequencyInferer)
        3    0.000    0.000    0.000    0.000 resolver.py:21(__init__)
        1    0.000    0.000    0.000    0.000 array_manager.py:1240(NullArrayProxy)
        1    0.000    0.000    0.000    0.000 template.py:481(DictLoader)
        1    0.000    0.000    0.000    0.000 base_events.py:276(Server)
        1    0.000    0.000    0.000    0.000 locks.py:258(_ReleasingContextManager)
        1    0.000    0.000    0.000    0.000 _base.py:111(_AllCompletedWaiter)
        1    0.000    0.000    0.000    0.000 cftime_offsets.py:513(YearOffset)
        1    0.000    0.000    0.000    0.000 transforms.py:2445(CompositeAffine2D)
        3    0.000    0.000    0.000    0.000 _parser.py:295(seek)
        7    0.000    0.000    0.000    0.000 getlimits.py:157(_register_type)
        1    0.000    0.000    0.000    0.000 scale.py:159(FuncScale)
        1    0.000    0.000    0.000    0.000 selector_events.py:769(_SelectorTransport)
       12    0.000    0.000    0.000    0.000 {method 'islower' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 difflib.py:1666(HtmlDiff)
        1    0.000    0.000    0.000    0.000 handlers.py:451(WatchedFileHandler)
        2    0.000    0.000    0.000    0.000 common.py:1229(<genexpr>)
        1    0.000    0.000    0.000    0.000 widgets.py:66(Widget)
        1    0.000    0.000    0.000    0.000 base.py:147(NoNewAttributesMixin)
        9    0.000    0.000    0.000    0.000 contextlib.py:772(__init__)
        1    0.000    0.000    0.000    0.000 inproc.py:353(InProcBackend)
        1    0.000    0.000    0.000    0.000 subprocess.py:29(Subprocess)
        1    0.000    0.000    0.000    0.000 _structures.py:6(InfinityType)
        1    0.000    0.000    0.000    0.000 scope.py:26(DeepChainMap)
        1    0.000    0.000    0.000    0.000 dates.py:1268(AutoDateLocator)
        1    0.000    0.000    0.000    0.000 backend_tools.py:896(ToolHelpBase)
        1    0.000    0.000    0.000    0.000 _parser.py:394(_ymd)
        1    0.000    0.000    0.000    0.000 six.py:129(_LazyModule)
        3    0.000    0.000    0.000    0.000 threading.py:1483(current_thread)
        1    0.000    0.000    0.000    0.000 events.py:4(Event)
        1    0.000    0.000    0.000    0.000 accessors.py:53(Properties)
        1    0.000    0.000    0.000    0.000 csv.py:137(DictWriter)
        1    0.000    0.000    0.000    0.000 runner.py:30(TextTestResult)
        1    0.000    0.000    0.000    0.000 integer.py:249(UInt32Dtype)
        1    0.000    0.000    0.000    0.000 core.py:6345(mvoid)
        1    0.000    0.000    0.000    0.000 utils.py:2270(shorten_traceback)
        1    0.000    0.000    0.000    0.000 abc.py:28(__getattr__)
        1    0.000    0.000    0.000    0.000 layers.py:327(SimpleShuffleLayer)
        6    0.000    0.000    0.000    0.000 _mathtext.py:128(__init__)
        3    0.000    0.000    0.000    0.000 _mathtext.py:1762(__init__)
        1    0.000    0.000    0.000    0.000 ticker.py:2592(AsinhLocator)
        1    0.000    0.000    0.000    0.000 scale.py:499(AsinhScale)
        3    0.000    0.000    0.000    0.000 __init__.py:780(__init__)
        1    0.000    0.000    0.000    0.000 _compat.py:78(_FixupStream)
        1    0.000    0.000    0.000    0.000 parse.py:361(_fix_result_transcoding)
        1    0.000    0.000    0.000    0.000 active_memory_manager.py:446(ActiveMemoryManagerPolicy)
        1    0.000    0.000    0.000    0.000 ticker.py:1458(PercentFormatter)
        1    0.000    0.000    0.000    0.000 engines.py:47(AbstractEngine)
        1    0.000    0.000    0.000    0.000 integer.py:228(Int64Dtype)
        1    0.000    0.000    0.000    0.000 utils_perf.py:17(ThrottledGC)
        1    0.000    0.000    0.000    0.000 info.py:772(_DataFrameTableBuilder)
        1    0.000    0.000    0.000    0.000 backend_tools.py:158(ToolToggleBase)
        1    0.000    0.000    0.000    0.000 variable.py:127(Variable)
        1    0.000    0.000    0.000    0.000 cfexecutor.py:46(ClientExecutor)
        1    0.000    0.000    0.000    0.000 __init__.py:213(UTC)
        1    0.000    0.000    0.000    0.000 dates.py:1778(DateConverter)
        1    0.000    0.000    0.000    0.000 _mathtext.py:540(UnicodeFonts)
        1    0.000    0.000    0.000    0.000 colors.py:1417(TwoSlopeNorm)
        1    0.000    0.000    0.000    0.000 index_tricks.py:211(MGridClass)
        1    0.000    0.000    0.000    0.000 offsetbox.py:707(TextArea)
        1    0.000    0.000    0.000    0.000 blockwise.py:27(BlockwiseDep)
        5    0.000    0.000    0.000    0.000 functoolz.py:880(<genexpr>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:563(_BaseAddress)
       18    0.000    0.000    0.000    0.000 scale.py:96(__init__)
        1    0.000    0.000    0.000    0.000 container.py:5(Container)
        1    0.000    0.000    0.000    0.000 nodes.py:360(CallBlock)
        1    0.000    0.000    0.000    0.000 calendar.py:603(LocaleTextCalendar)
        1    0.000    0.000    0.000    0.000 _compression.py:33(DecompressReader)
        3    0.000    0.000    0.000    0.000 __init__.py:43(private_class)
        8    0.000    0.000    0.000    0.000 patches.py:2480(__init__)
        1    0.000    0.000    0.000    0.000 reader.py:24(ReaderError)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:73(_QByteMap)
        1    0.000    0.000    0.000    0.000 rolling.py:683(BaseWindowGroupby)
        9    0.000    0.000    0.000    0.000 backend_bases.py:2676(notify_axes_change)
        1    0.000    0.000    0.000    0.000 pytables.py:4598(AppendableFrameTable)
        1    0.000    0.000    0.000    0.000 patches.py:3136(_Base)
       17    0.000    0.000    0.000    0.000 multiarray.py:1030(unravel_index)
       11    0.000    0.000    0.000    0.000 backend_bases.py:1690(<lambda>)
        1    0.000    0.000    0.000    0.000 actor.py:235(BaseActorFuture)
        1    0.000    0.000    0.000    0.000 concat.py:350(JoinUnit)
        1    0.000    0.000    0.000    0.000 _datasource.py:196(DataSource)
        1    0.000    0.000    0.000    0.000 _shuffle.py:390(DataFrameShuffleRun)
        1    0.000    0.000    0.000    0.000 utils.py:1252(itemgetter)
        1    0.000    0.000    0.000    0.000 integer.py:256(UInt64Dtype)
        1    0.000    0.000    0.000    0.000 index_tricks.py:530(__init__)
        1    0.000    0.000    0.000    0.000 base.py:100(PandasObject)
        1    0.000    0.000    0.000    0.000 dates.py:1192(RRuleLocator)
       20    0.000    0.000    0.000    0.000 gridspec.py:71(<lambda>)
        1    0.000    0.000    0.000    0.000 event.py:152(Event)
        1    0.000    0.000    0.000    0.000 lock.py:75(Lock)
        1    0.000    0.000    0.000    0.000 routing.py:510(AnyMatches)
        1    0.000    0.000    0.000    0.000 filters.py:1175(_GroupTuple)
        2    0.000    0.000    0.000    0.000 __init__.py:764(legacy_normalize)
        1    0.000    0.000    0.000    0.000 _internal.py:217(_getintp_ctype)
        1    0.000    0.000    0.000    0.000 ws.py:56(WSHandler)
        1    0.000    0.000    0.000    0.000 integer.py:242(UInt16Dtype)
       14    0.000    0.000    0.000    0.000 artist.py:845(get_animated)
        1    0.000    0.000    0.000    0.000 transforms.py:2159(_BlendedMixin)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:181(_ndptr)
        1    0.000    0.000    0.000    0.000 blocks.py:2795(extend_blocks)
        1    0.000    0.000    0.000    0.000 <frozen os>:812(fsencode)
        1    0.000    0.000    0.000    0.000 core.py:4045(Or)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1158(create_module)
        1    0.000    0.000    0.000    0.000 ssl.py:159(TLSVersion)
        1    0.000    0.000    0.000    0.000 info.py:515(SeriesInfo)
        1    0.000    0.000    0.000    0.000 info.py:593(_DataFrameInfoPrinter)
        2    0.000    0.000    0.000    0.000 inference.py:105(is_file_like)
        1    0.000    0.000    0.000    0.000 core.py:6844(_frommethod)
        4    0.000    0.000    0.000    0.000 mixins.py:51(_unary_method)
        1    0.000    0.000    0.000    0.000 plugin.py:326(NannyPlugin)
        1    0.000    0.000    0.000    0.000 cookies.py:460(BaseCookie)
        1    0.000    0.000    0.000    0.000 runners.py:20(Runner)
        1    0.000    0.000    0.000    0.000 six.py:164(_resolve)
        1    0.000    0.000    0.000    0.000 lines.py:1467(AxLine)
