tidal_phasing,wind_phasing,diatom_biomass,hab_biomass
5.0,2.0,0.21384316179030666,0.4266967818879635
4.5,18.5,0.21363531304718303,0.42692622080478304
4.0,7.0,0.2136724730134203,0.42679117258934646
4.5,0.5,0.21381406218208374,0.42673227074354714
3.0,6.5,0.21367464783045245,0.42675877065873746
1.0,4.5,0.21366266375004753,0.42667956541402524
4.0,14.5,0.21361248034280364,0.42691161499736385
3.5,18.5,0.21360751366004743,0.4269092435080043
5.5,21.0,0.21407439705950077,0.42698069517160964
2.0,0.0,0.21368070469772388,0.42672337097487745
5.0,4.5,0.21382498975006267,0.4267373223990988
5.5,9.5,0.21395775496383757,0.42699895338714333
4.5,3.5,0.21374125972371044,0.42668253925232014
3.5,6.5,0.21366537699089688,0.42675660921574926
4.0,10.5,0.21362668613252256,0.4269085077713415
5.0,7.5,0.2138197702502449,0.42687099831501246
5.0,3.0,0.2138649998580076,0.4266991108492614
4.0,14.0,0.21361302270596458,0.42691161499733987
5.0,23.0,0.21391766124565426,0.4268332582517087
5.5,15.5,0.2139166093078149,0.42702147388528344
2.5,12.5,0.21364072728713723,0.4269145470655595
3.0,14.0,0.2136252159560304,0.4269108538774827
5.5,5.0,0.21397847268669629,0.42680228410768434
2.5,18.0,0.21363400896914833,0.42691454706511667
4.0,1.5,0.213709561632783,0.42667918688649403
3.5,2.5,0.21360527140535643,0.4266468944117472
4.5,5.5,0.21366464913240685,0.4267270759293083
4.5,14.5,0.21364222476812397,0.42692514656273595
5.0,13.0,0.21375017121507173,0.4269646850260287
3.5,3.5,0.21358330072387036,0.4266476122294965
4.5,3.0,0.21375478889822463,0.42667759201895933
5.5,13.0,0.21391916549790282,0.4270214738853382
4.5,13.5,0.21364318500691812,0.42692514656277386
1.5,8.5,0.21372651000715362,0.42687726284319066
4.5,17.0,0.21363863421996906,0.4269251465625787
5.0,20.0,0.21384445898553608,0.4269853974923109
3.5,22.0,0.21371219990522153,0.4268509624383911
2.5,10.5,0.21364439927536527,0.4269146246379149
4.5,13.0,0.21364350571222437,0.42692514656270997
2.5,8.0,0.2136906385496186,0.4268417709354404
3.5,7.0,0.21367144103606092,0.42678997428729776
5.5,6.5,0.21397581053501602,0.42687117508946537
2.5,23.5,0.21369353939124744,0.42675456683821134
5.5,20.0,0.2140330996976786,0.4270229066677294
4.5,16.5,0.21363943241478695,0.4269251465626244
1.0,3.0,0.21362936838013805,0.4266446659030924
4.0,3.0,0.21364767347986183,0.42665738899457484
1.5,17.5,0.21366542177147851,0.4269249907913372
1.0,1.5,0.21363888265621328,0.4266592577875081
5.5,0.0,0.21395129274914113,0.426783802864632
4.0,18.0,0.21360734146423338,0.42691161499708413
1.0,5.5,0.21370645491338938,0.4267293554746561
2.5,21.5,0.21368044036060077,0.4268656897640329
3.5,11.5,0.21361555626333376,0.42690904202337765
5.5,15.0,0.2139173072068851,0.4270214738852508
1.0,22.5,0.21372848308387637,0.4268145996011385
2.5,21.0,0.21366346516506773,0.42689017108942057
1.5,15.5,0.21366850793036493,0.42692499079152435
3.0,15.5,0.2136233627341581,0.42691085387742617
4.5,8.5,0.21370047954377197,0.42687213066037066
2.0,19.5,0.21364651332715423,0.4269281169096883
0.5,21.5,0.2137456165821274,0.42687468869369677
3.5,16.0,0.21361173238812003,0.42690899828909196
3.5,13.5,0.21361474033980968,0.42690899828920675
2.5,4.0,0.21359473377179206,0.4266544900651617
3.0,8.0,0.21367674443280518,0.4268370379102094
3.5,0.0,0.213719847980759,0.42673570244246783
2.0,13.5,0.21365470388308588,0.42691964486588535
2.5,12.0,0.21364086855863684,0.4269145470655287
4.5,12.0,0.213643892430432,0.42692514656281727
3.0,23.0,0.2137079782332904,0.42678615041481516
4.0,17.5,0.21360811590067763,0.42691161499718655
5.5,22.0,0.2140325634936395,0.42691489162388696
4.0,0.0,0.21377944713267838,0.42674763276588995
3.0,0.0,0.2136861479583852,0.4267277227182595
5.5,4.5,0.21401104693889345,0.4267753221017256
3.5,21.5,0.2136854505591753,0.4268720473707796
4.5,2.0,0.21377240145551246,0.42668244494108937
3.5,5.0,0.21360601889401748,0.426684670747606
3.0,3.0,0.21358080763881532,0.4266393817173898
3.0,18.5,0.2136190045761887,0.4269109395824005
5.5,17.0,0.2139143052139113,0.4270214738851194
2.0,21.5,0.21369501836767543,0.4268666375027339
5.0,2.5,0.21385168051950382,0.42669510389121107
3.0,21.5,0.21367181648074268,0.4268665616106713
4.0,17.0,0.2136088810871521,0.42691161499720726
4.5,9.0,0.2136991811091183,0.4268896228047063
5.0,17.0,0.21374531182639597,0.4269646850257919
2.5,5.5,0.21365863533462595,0.42671258865920586
4.0,7.5,0.21367807521479906,0.42681700370111436
5.5,10.0,0.2139445638464534,0.4270087192127339
1.0,10.0,0.21371047138304247,0.42692376112662356
2.5,18.5,0.21363317713415253,0.4269146440664948
5.5,16.0,0.21391587915481347,0.4270214738852389
0.0,21.5,0.21375536689845864,0.4268802512571157
5.5,18.0,0.21391276947955526,0.4270214738851056
1.0,0.0,0.2136981696434086,0.42672550792975417
5.0,18.5,0.21374321350391454,0.42696701952143506
5.0,10.5,0.21376533442673742,0.4269602134182067
5.5,8.0,0.21398603824967527,0.426945976034669
3.0,20.5,0.21362866563559377,0.4269056298908161
5.5,7.5,0.21398913638809755,0.42693002360757115
4.0,5.5,0.21363276701361322,0.4267105421159263
5.0,6.0,0.21379700541418767,0.4267921951374817
3.5,19.5,0.21359629337067254,0.42692007800870097
